status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,year
for_sale,3,3,0.92,Port Jefferson Station,New York,11776,2700.0,2008-01-09,699000.0,2008
for_sale,3,2,0.34,Selden,New York,11784,1368.0,1997-07-23,379000.0,1997
for_sale,2,2,0.05,Coram,New York,11727,1186.0,1994-08-19,384990.0,1994
for_sale,5,3,0.33,Coram,New York,11727,2898.0,2021-03-15,779000.0,2021
for_sale,2,2,0.12,Ridge,New York,11961,1300.0,1990-04-05,445000.0,1990
for_sale,2,2,0.75,Torrington,Connecticut,6790,1820.0,2018-10-15,289900.0,2018
for_sale,3,3,7.35,Harwinton,Connecticut,6791,3372.0,1996-10-09,729000.0,1996
for_sale,2,1,0.25,Harwinton,Connecticut,6791,894.0,2006-05-30,339900.0,2006
for_sale,4,3,0.46,Bethel,Connecticut,6801,2254.0,2019-03-27,489500.0,2019
for_sale,5,5,3.0,Brookfield,Connecticut,6804,4160.0,2012-04-30,875000.0,2012
for_sale,4,2,0.09,Cos Cob,Connecticut,6807,1456.0,1998-08-31,775000.0,1998
for_sale,3,4,0.21,Greenwich,Connecticut,6807,2347.0,2011-02-25,1895000.0,2011
for_sale,3,2,0.24,Greenwich,Connecticut,6807,1788.0,2004-12-08,1050000.0,2004
for_sale,5,5,1.59,Cos Cob,Connecticut,6807,3866.0,2020-08-07,2595000.0,2020
for_sale,5,6,1.52,Greenwich,Connecticut,6807,5629.0,2004-06-29,1795000.0,2004
for_sale,4,3,0.35,Greenwich,Connecticut,6807,1981.0,2013-07-16,1195000.0,2013
for_sale,6,3,0.11,Cos Cob,Connecticut,6807,2554.0,2007-10-19,1129000.0,2007
for_sale,5,8,2.01,Cos Cob,Connecticut,6807,6296.0,2013-05-15,2975000.0,2013
for_sale,6,7,1.04,Greenwich,Connecticut,6807,6041.0,2017-01-17,3995000.0,2017
for_sale,4,4,1.03,Greenwich,Connecticut,6807,3802.0,2019-06-17,2295000.0,2019
for_sale,5,6,0.32,Greenwich,Connecticut,6807,4100.0,1991-06-18,3495000.0,1991
for_sale,4,2,0.22,Greenwich,Connecticut,6807,2439.0,2016-06-15,1395000.0,2016
for_sale,4,3,0.34,Greenwich,Connecticut,6807,2458.0,1996-04-17,1395000.0,1996
for_sale,4,4,0.2,Cos Cob,Connecticut,6807,2230.0,1995-08-24,3050000.0,1995
for_sale,4,4,0.38,Cos Cob,Connecticut,6807,2632.0,2018-01-09,1295000.0,2018
for_sale,4,3,2.01,Danbury,Connecticut,6810,3894.0,2013-08-12,895000.0,2013
for_sale,3,1,0.15,Danbury,Connecticut,6810,1380.0,2016-05-10,320000.0,2016
for_sale,3,1,0.14,Danbury,Connecticut,6810,1012.0,2020-01-28,299900.0,2020
for_sale,2,1,0.37,Danbury,Connecticut,6810,1092.0,1972-06-02,379000.0,1972
for_sale,2,1,0.45,New Fairfield,Connecticut,6812,996.0,2007-03-01,330000.0,2007
for_sale,5,3,2.05,New Fairfield,Connecticut,6812,2923.0,2020-10-07,650000.0,2020
for_sale,4,3,0.24,Darien,Connecticut,6820,2627.0,2018-04-30,1050000.0,2018
for_sale,3,2,1.5,Darien,Connecticut,6820,1726.0,2003-11-13,774999.0,2003
for_sale,2,1,0.15,Darien,Connecticut,6820,936.0,2013-08-20,565000.0,2013
for_sale,4,3,0.21,Darien,Connecticut,6820,2467.0,2009-06-30,1350000.0,2009
for_sale,3,2,0.14,Darien,Connecticut,6820,1000.0,2015-09-24,699000.0,2015
for_sale,5,3,0.2,Darien,Connecticut,6820,2163.0,2006-09-19,710000.0,2006
for_sale,3,2,0.18,Darien,Connecticut,6820,1569.0,2003-01-07,799000.0,2003
for_sale,3,2,0.21,Darien,Connecticut,6820,1440.0,2015-06-29,1050000.0,2015
for_sale,4,3,0.35,Darien,Connecticut,6820,1900.0,2021-05-18,1100000.0,2021
for_sale,5,3,0.13,Darien,Connecticut,6820,2739.0,2000-06-27,1295000.0,2000
for_sale,4,3,0.24,Darien,Connecticut,6820,2405.0,2020-03-27,1499000.0,2020
for_sale,3,3,0.23,Darien,Connecticut,6820,1932.0,2015-09-21,1199000.0,2015
for_sale,6,8,1.62,Darien,Connecticut,6820,7670.0,1999-02-23,6950000.0,1999
for_sale,5,3,0.55,Darien,Connecticut,6820,2750.0,2004-04-12,1575000.0,2004
for_sale,3,4,0.16,Darien,Connecticut,6820,2648.0,2011-08-02,1700000.0,2011
for_sale,3,4,0.7,Darien,Connecticut,6820,2000.0,2016-05-18,1695000.0,2016
for_sale,3,3,0.24,Darien,Connecticut,6820,2140.0,2013-06-17,1300000.0,2013
for_sale,5,4,2.0,Darien,Connecticut,6820,4850.0,1994-11-22,2395000.0,1994
for_sale,6,7,2.0,Darien,Connecticut,6820,8100.0,2013-08-20,4750000.0,2013
for_sale,4,4,1.0,Darien,Connecticut,6820,3670.0,2004-02-25,1895000.0,2004
for_sale,4,2,0.84,Darien,Connecticut,6820,2492.0,2019-07-15,1495000.0,2019
for_sale,6,6,2.25,Darien,Connecticut,6820,6855.0,2004-07-06,2825000.0,2004
for_sale,4,4,0.92,Darien,Connecticut,6820,3945.0,2002-09-19,2395000.0,2002
for_sale,4,5,2.36,Darien,Connecticut,6820,3457.0,1999-11-15,1950000.0,1999
for_sale,5,6,0.55,Darien,Connecticut,6820,5477.0,2018-05-01,2450000.0,2018
for_sale,4,4,1.0,Darien,Connecticut,6820,3669.0,2007-01-17,2550000.0,2007
for_sale,4,4,1.0,Darien,Connecticut,6820,4008.0,1999-08-03,2395000.0,1999
for_sale,5,8,0.53,Darien,Connecticut,6820,5300.0,2021-07-26,3595000.0,2021
for_sale,5,6,2.0,Darien,Connecticut,6820,10609.0,2021-10-04,6250000.0,2021
for_sale,3,2,0.21,Fairfield,Connecticut,6824,1260.0,2010-11-08,355000.0,2010
for_sale,3,2,0.15,Fairfield,Connecticut,6824,1497.0,2020-02-03,530000.0,2020
for_sale,3,2,0.15,Fairfield,Connecticut,6824,1248.0,2008-05-27,649500.0,2008
for_sale,4,4,2.55,Fairfield,Connecticut,6824,2200.0,2017-06-23,1150000.0,2017
for_sale,3,2,0.19,Fairfield,Connecticut,6824,1567.0,1995-04-26,689900.0,1995
for_sale,4,3,2.02,Fairfield,Connecticut,6824,3286.0,1996-12-11,1100000.0,1996
for_sale,4,3,1.0,Fairfield,Connecticut,6824,2537.0,2021-04-07,1095000.0,2021
for_sale,4,4,2.76,Fairfield,Connecticut,6824,3969.0,2015-07-30,1499000.0,2015
for_sale,4,2,0.18,Fairfield,Connecticut,6824,1558.0,2002-09-03,850000.0,2002
for_sale,5,6,2.2,Fairfield,Connecticut,6824,4374.0,1998-12-09,1499000.0,1998
for_sale,4,3,0.22,Fairfield,Connecticut,6824,2412.0,2019-07-16,1795000.0,2019
for_sale,5,4,1.0,Fairfield,Connecticut,6824,3518.0,2017-12-28,1400000.0,2017
for_sale,4,3,0.22,Fairfield,Connecticut,6824,1875.0,2021-12-20,1299000.0,2021
for_sale,6,5,0.31,Fairfield,Connecticut,6824,4500.0,2014-07-25,3700000.0,2014
for_sale,6,5,0.31,Fairfield,Connecticut,6824,4500.0,1991-03-08,3700000.0,1991
for_sale,3,3,0.2,Fairfield,Connecticut,6824,2063.0,2012-08-29,1175000.0,2012
for_sale,4,5,0.38,Fairfield,Connecticut,6824,4474.0,1999-02-19,4500000.0,1999
for_sale,5,3,3.48,Fairfield,Connecticut,6824,2702.0,2007-07-27,1250000.0,2007
for_sale,4,5,2.2,Fairfield,Connecticut,6824,4897.0,2007-05-08,3200000.0,2007
for_sale,4,4,0.25,Fairfield,Connecticut,6824,4775.0,2017-03-01,2499000.0,2017
for_sale,3,4,0.11,Fairfield,Connecticut,6825,1896.0,2021-11-30,589000.0,2021
for_sale,5,3,0.57,Fairfield,Connecticut,6825,2730.0,2020-01-31,640000.0,2020
for_sale,4,4,0.97,Fairfield,Connecticut,6825,3071.0,2014-10-20,1299000.0,2014
for_sale,4,4,0.53,Fairfield,Connecticut,6825,3050.0,2021-12-07,1295000.0,2021
for_sale,2,1,0.14,Darien,Connecticut,6820,830.0,2017-04-05,745000.0,2017
for_sale,3,3,0.12,Darien,Connecticut,6820,1532.0,2013-04-01,1000000.0,2013
for_sale,3,2,0.13,Darien,Connecticut,6820,1800.0,2019-06-19,1050000.0,2019
for_sale,4,3,0.3,Darien,Connecticut,6820,2315.0,2006-04-04,1200000.0,2006
for_sale,4,2,0.2,Darien,Connecticut,6820,2500.0,2004-01-21,1150000.0,2004
for_sale,4,3,0.72,Darien,Connecticut,6820,2669.0,2017-02-02,1225000.0,2017
for_sale,3,3,0.78,Darien,Connecticut,6820,2138.0,2010-06-25,939000.0,2010
for_sale,4,5,1.6,Darien,Connecticut,6820,4176.0,2014-06-16,1999000.0,2014
for_sale,2,1,0.15,Darien,Connecticut,6820,1109.0,2020-06-08,769000.0,2020
for_sale,5,2,0.77,Darien,Connecticut,6820,2016.0,2013-05-08,1325000.0,2013
for_sale,5,4,0.45,Darien,Connecticut,6820,3568.0,2002-08-28,1685000.0,2002
for_sale,5,4,2.0,Darien,Connecticut,6820,3322.0,2003-01-21,1595000.0,2003
for_sale,4,4,0.7,Darien,Connecticut,6820,2892.0,1998-08-20,1475000.0,1998
for_sale,6,4,0.31,Darien,Connecticut,6820,2467.0,1993-05-26,1695000.0,1993
for_sale,4,3,0.25,Darien,Connecticut,6820,3010.0,2000-10-17,1849000.0,2000
for_sale,7,5,4.87,Darien,Connecticut,6820,5711.0,1995-05-26,2399000.0,1995
for_sale,4,4,0.56,Darien,Connecticut,6820,3372.0,2016-09-19,1450000.0,2016
for_sale,4,7,1.1,Darien,Connecticut,6820,6513.0,1998-05-01,4575000.0,1998
for_sale,7,5,0.57,Darien,Connecticut,6820,6195.0,2009-11-16,2490000.0,2009
for_sale,5,6,1.01,Darien,Connecticut,6820,5547.0,2011-07-12,2895000.0,2011
for_sale,4,4,1.17,Darien,Connecticut,6820,4514.0,2004-08-03,2495000.0,2004
for_sale,6,4,0.49,Darien,Connecticut,6820,3716.0,2005-06-07,1999900.0,2005
for_sale,6,9,2.0,Darien,Connecticut,6820,9764.0,2007-06-27,4295000.0,2007
for_sale,6,7,0.55,Darien,Connecticut,6820,6637.0,2013-06-17,2695000.0,2013
for_sale,4,4,0.5,Darien,Connecticut,6820,3208.0,2016-11-01,2095000.0,2016
for_sale,5,6,1.44,Darien,Connecticut,6820,3743.0,2008-06-12,3000000.0,2008
for_sale,6,5,0.85,Darien,Connecticut,6820,4621.0,2001-08-14,2500000.0,2001
for_sale,4,5,0.55,Darien,Connecticut,6820,3255.0,2006-06-13,3250000.0,2006
for_sale,10,18,2.5,Fairfield,Connecticut,6824,13566.0,1990-11-16,17900000.0,1990
for_sale,5,7,5.1,Fairfield,Connecticut,6824,8514.0,2009-04-01,1698000.0,2009
for_sale,6,7,2.12,Fairfield,Connecticut,6824,7000.0,2005-06-27,1719000.0,2005
for_sale,5,4,0.08,Fairfield,Connecticut,6824,3200.0,2019-06-03,2449000.0,2019
for_sale,2,1,0.12,Fairfield,Connecticut,6824,1042.0,2016-08-26,539000.0,2016
for_sale,9,14,3.19,Fairfield,Connecticut,6824,12378.0,2006-10-31,7500000.0,2006
for_sale,4,3,0.41,Fairfield,Connecticut,6824,2852.0,2016-03-21,849000.0,2016
for_sale,3,3,0.84,Fairfield,Connecticut,6824,2240.0,2019-07-19,1395000.0,2019
for_sale,3,3,0.23,Fairfield,Connecticut,6824,2303.0,2018-06-05,799900.0,2018
for_sale,4,3,2.1,Fairfield,Connecticut,6824,2949.0,2004-01-13,899000.0,2004
for_sale,3,2,0.21,Fairfield,Connecticut,6824,1558.0,2019-10-15,669000.0,2019
for_sale,5,7,7.7,Fairfield,Connecticut,6824,5560.0,1990-12-21,1899000.0,1990
for_sale,5,5,5.02,Fairfield,Connecticut,6824,3765.0,1989-12-20,1285000.0,1989
for_sale,4,4,2.16,Fairfield,Connecticut,6824,3195.0,2019-10-30,1674000.0,2019
for_sale,4,3,0.22,Fairfield,Connecticut,6824,2160.0,1989-04-28,799000.0,1989
for_sale,4,3,1.04,Fairfield,Connecticut,6824,4336.0,1996-09-06,1499000.0,1996
for_sale,3,3,0.41,Fairfield,Connecticut,6824,2662.0,2006-03-07,3300000.0,2006
for_sale,4,3,2.2,Fairfield,Connecticut,6824,2538.0,2001-08-31,965000.0,2001
for_sale,5,3,2.01,Fairfield,Connecticut,6824,3100.0,2002-11-01,1225000.0,2002
for_sale,6,7,2.32,Fairfield,Connecticut,6824,7072.0,2002-08-02,4950000.0,2002
for_sale,4,4,2.75,Fairfield,Connecticut,6824,3588.0,1998-10-23,1299000.0,1998
for_sale,4,5,0.23,Fairfield,Connecticut,6824,3467.0,2018-05-23,1325000.0,2018
for_sale,4,4,0.15,Fairfield,Connecticut,6824,3169.0,2017-04-05,1399000.0,2017
for_sale,6,4,0.3,Fairfield,Connecticut,6824,4040.0,2007-06-13,3999000.0,2007
for_sale,3,3,0.11,Fairfield,Connecticut,6824,1382.0,2016-05-19,799900.0,2016
for_sale,4,5,0.22,Fairfield,Connecticut,6824,3500.0,2019-08-30,1599000.0,2019
for_sale,4,2,0.28,Danbury,Connecticut,6811,1776.0,2016-08-08,419000.0,2016
for_sale,4,5,1.4,Danbury,Connecticut,6811,2964.0,2018-06-13,900000.0,2018
for_sale,3,2,1.4,Danbury,Connecticut,6810,1582.0,1996-08-01,414900.0,1996
for_sale,4,3,1.11,Danbury,Connecticut,6810,1550.0,1967-09-12,599900.0,1967
for_sale,4,2,0.19,Fairfield,Connecticut,6825,1605.0,2014-07-31,599000.0,2014
for_sale,3,1,0.11,Fairfield,Connecticut,6824,1098.0,1989-01-05,590000.0,1989
for_sale,2,2,0.14,Fairfield,Connecticut,6824,1544.0,2015-12-08,620000.0,2015
for_sale,3,1,0.21,Fairfield,Connecticut,6824,1140.0,2022-02-02,399900.0,2022
for_sale,3,2,0.22,Fairfield,Connecticut,6824,1306.0,2007-03-27,650000.0,2007
for_sale,7,11,4.42,Fairfield,Connecticut,6824,9079.0,2003-12-16,7500000.0,2003
for_sale,3,2,0.34,Fairfield,Connecticut,6824,1836.0,2016-12-29,829000.0,2016
for_sale,5,7,3.0,Fairfield,Connecticut,6824,7755.0,2017-07-10,2895000.0,2017
for_sale,5,4,2.73,Fairfield,Connecticut,6824,5749.0,2007-08-09,2250000.0,2007
for_sale,5,9,2.03,Fairfield,Connecticut,6824,7649.0,2002-03-22,2950000.0,2002
for_sale,4,5,0.27,Fairfield,Connecticut,6824,3500.0,2017-10-17,3100000.0,2017
for_sale,4,4,2.1,Fairfield,Connecticut,6824,2432.0,2016-02-12,1199000.0,2016
for_sale,4,4,2.75,Fairfield,Connecticut,6824,4471.0,2009-11-16,1950000.0,2009
for_sale,3,2,0.05,Fairfield,Connecticut,6824,1560.0,2017-05-22,1495000.0,2017
for_sale,5,7,0.48,Fairfield,Connecticut,6824,6830.0,2014-11-07,6995000.0,2014
for_sale,4,5,0.21,Fairfield,Connecticut,6824,3328.0,1993-08-31,2245000.0,1993
for_sale,4,6,1.6,Fairfield,Connecticut,6824,5190.0,2016-11-15,7500000.0,2016
for_sale,6,4,0.26,Fairfield,Connecticut,6824,4800.0,2017-04-03,4500000.0,2017
for_sale,4,3,0.07,Fairfield,Connecticut,6824,1840.0,2021-12-10,999000.0,2021
for_sale,5,5,0.25,Fairfield,Connecticut,6824,4200.0,2020-11-23,2499000.0,2020
for_sale,3,4,0.52,Greenwich,Connecticut,6830,2082.0,2013-01-25,825000.0,2013
for_sale,4,4,1.0,Greenwich,Connecticut,6830,2607.0,2004-12-01,1725000.0,2004
for_sale,4,3,0.21,Greenwich,Connecticut,6830,2228.0,2000-11-30,1199999.0,2000
for_sale,6,2,0.14,Greenwich,Connecticut,6830,2123.0,2005-07-22,875000.0,2005
for_sale,8,13,8.23,Greenwich,Connecticut,6830,18954.0,2000-07-17,39000000.0,2000
for_sale,6,7,1.35,Greenwich,Connecticut,6830,7554.0,1998-06-25,7995000.0,1998
for_sale,5,7,10.1,Greenwich,Connecticut,6830,8354.0,1992-05-13,20000000.0,1992
for_sale,6,9,2.0,Greenwich,Connecticut,6830,11778.0,2013-03-11,12250000.0,2013
for_sale,5,10,2.45,Greenwich,Connecticut,6830,9367.0,2005-06-30,5750000.0,2005
for_sale,5,7,1.62,Greenwich,Connecticut,6830,5240.0,1997-04-25,4195000.0,1997
for_sale,5,7,0.93,Greenwich,Connecticut,6830,4620.0,2004-12-03,7600000.0,2004
for_sale,4,5,0.19,Greenwich,Connecticut,6830,3660.0,2018-06-29,2725000.0,2018
for_sale,6,12,2.08,Greenwich,Connecticut,6830,10611.0,2012-03-12,7500000.0,2012
for_sale,5,7,1.66,Greenwich,Connecticut,6830,8659.0,2007-07-20,7195000.0,2007
for_sale,5,5,1.1,Greenwich,Connecticut,6830,5637.0,2010-12-23,4795000.0,2010
for_sale,4,6,0.67,Greenwich,Connecticut,6830,4147.0,2013-12-05,4495000.0,2013
for_sale,5,9,2.01,Greenwich,Connecticut,6830,8980.0,2018-08-09,5850000.0,2018
for_sale,6,9,1.0,Greenwich,Connecticut,6830,9813.0,2015-04-21,5800000.0,2015
for_sale,6,8,4.5,Greenwich,Connecticut,6830,6945.0,2000-05-17,7375000.0,2000
for_sale,5,5,2.28,Greenwich,Connecticut,6830,5226.0,1993-11-04,3495000.0,1993
for_sale,7,11,1.88,Greenwich,Connecticut,6830,11254.0,1996-08-19,9750000.0,1996
for_sale,7,7,1.0,Greenwich,Connecticut,6830,4413.0,1996-06-13,4150000.0,1996
for_sale,6,8,1.12,Greenwich,Connecticut,6830,7180.0,2018-10-04,7900000.0,2018
for_sale,6,8,0.69,Greenwich,Connecticut,6830,7020.0,2019-05-30,6500000.0,2019
for_sale,3,2,0.4,Bethel,Connecticut,6801,2167.0,2015-07-01,519900.0,2015
for_sale,7,10,2.31,Greenwich,Connecticut,6831,8500.0,2005-02-01,9475000.0,2005
for_sale,3,2,1.9,Greenwich,Connecticut,6831,2181.0,1992-12-30,1200000.0,1992
for_sale,5,7,2.96,Greenwich,Connecticut,6831,5883.0,1992-02-12,2350000.0,1992
for_sale,3,4,4.19,Greenwich,Connecticut,6831,2894.0,2004-08-01,1857000.0,2004
for_sale,4,5,4.05,Greenwich,Connecticut,6831,5851.0,2005-07-11,2395000.0,2005
for_sale,4,3,0.7,Greenwich,Connecticut,6831,2497.0,2004-05-19,2700000.0,2004
for_sale,7,9,4.0,Greenwich,Connecticut,6831,9486.0,2008-08-26,8595000.0,2008
for_sale,4,5,3.3,Greenwich,Connecticut,6831,4779.0,2019-11-26,2300000.0,2019
for_sale,6,10,7.38,Greenwich,Connecticut,6831,8888.0,2005-07-01,9888000.0,2005
for_sale,9,10,5.64,Greenwich,Connecticut,6831,13365.0,1998-07-13,7900000.0,1998
for_sale,6,9,2.38,Greenwich,Connecticut,6831,8096.0,2007-05-01,5495000.0,2007
for_sale,6,12,2.2,Greenwich,Connecticut,6831,9013.0,2000-11-13,4995000.0,2000
for_sale,6,5,2.33,Greenwich,Connecticut,6831,4070.0,2013-02-22,2800000.0,2013
for_sale,7,8,11.0,Greenwich,Connecticut,6831,5126.0,2006-06-01,12000000.0,2006
for_sale,9,10,2.5,Greenwich,Connecticut,6831,13451.0,2014-05-15,6500000.0,2014
for_sale,5,5,0.2,Greenwich,Connecticut,6831,3942.0,2021-07-27,2300000.0,2021
for_sale,4,3,1.0,Greenwich,Connecticut,6831,3124.0,1998-07-24,2095000.0,1998
for_sale,5,4,1.41,Greenwich,Connecticut,6831,2972.0,1997-01-06,2250000.0,1997
for_sale,5,4,1.14,Greenwich,Connecticut,6831,2776.0,2011-02-14,2700000.0,2011
for_sale,6,9,1.04,Greenwich,Connecticut,6831,6286.0,2011-01-28,5250000.0,2011
for_sale,5,6,1.33,Greenwich,Connecticut,6831,5725.0,2014-04-14,5200000.0,2014
for_sale,4,5,2.0,Greenwich,Connecticut,6831,3603.0,2013-02-20,4795000.0,2013
for_sale,6,5,4.01,Greenwich,Connecticut,6831,5556.0,1998-06-26,3800000.0,1998
for_sale,6,7,8.39,Greenwich,Connecticut,6831,8000.0,2011-06-27,6750000.0,2011
for_sale,5,6,2.3,Greenwich,Connecticut,6831,5671.0,2012-07-03,7395000.0,2012
for_sale,5,7,4.58,Greenwich,Connecticut,6831,6000.0,2000-10-16,4500000.0,2000
for_sale,4,2,0.34,New Canaan,Connecticut,6840,2142.0,1985-12-16,1200000.0,1985
for_sale,3,2,1.01,New Canaan,Connecticut,6840,1998.0,1997-04-25,995000.0,1997
for_sale,2,2,0.68,New Canaan,Connecticut,6840,1905.0,2013-03-27,1095000.0,2013
for_sale,5,4,2.05,New Canaan,Connecticut,6840,3122.0,1999-01-29,848000.0,1999
for_sale,6,10,3.1,New Canaan,Connecticut,6840,8026.0,2004-08-17,6250000.0,2004
for_sale,3,2,0.32,New Canaan,Connecticut,6840,2095.0,2011-02-18,1050000.0,2011
for_sale,5,6,0.41,New Canaan,Connecticut,6840,4555.0,1987-12-11,1695000.0,1987
for_sale,5,5,2.65,New Canaan,Connecticut,6840,3214.0,1996-01-16,1300000.0,1996
for_sale,4,4,2.05,New Canaan,Connecticut,6840,4360.0,1991-10-30,1525000.0,1991
for_sale,6,7,0.52,New Canaan,Connecticut,6840,5234.0,2014-10-23,3350000.0,2014
for_sale,5,6,2.22,New Canaan,Connecticut,6840,4174.0,2004-01-20,2395000.0,2004
for_sale,4,4,1.35,New Canaan,Connecticut,6840,3650.0,2011-05-27,1499000.0,2011
for_sale,5,5,1.93,New Canaan,Connecticut,6840,5215.0,2020-04-15,1925000.0,2020
for_sale,4,4,2.08,New Canaan,Connecticut,6840,5011.0,2020-08-31,1995000.0,2020
for_sale,6,5,2.08,New Canaan,Connecticut,6840,5185.0,2014-01-31,2995000.0,2014
for_sale,4,3,2.0,New Canaan,Connecticut,6840,3402.0,2006-06-19,1699000.0,2006
for_sale,5,7,2.43,New Canaan,Connecticut,6840,7341.0,2001-03-29,3250000.0,2001
for_sale,7,9,2.63,New Canaan,Connecticut,6840,8403.0,2004-10-20,5500000.0,2004
for_sale,5,5,3.32,New Canaan,Connecticut,6840,4470.0,2019-06-26,2795000.0,2019
for_sale,7,8,4.91,New Canaan,Connecticut,6840,7300.0,2015-11-16,2995000.0,2015
for_sale,6,8,4.0,New Canaan,Connecticut,6840,9385.0,2005-08-01,5985000.0,2005
for_sale,5,7,0.39,New Canaan,Connecticut,6840,4428.0,2016-11-15,2495000.0,2016
for_sale,5,5,0.17,New Canaan,Connecticut,6840,2203.0,2015-07-16,1599000.0,2015
for_sale,4,3,0.36,New Canaan,Connecticut,6840,2321.0,2000-05-05,1699000.0,2000
for_sale,4,6,0.19,New Canaan,Connecticut,6840,3369.0,2019-03-27,2395000.0,2019
for_sale,4,3,1.08,New Canaan,Connecticut,6840,3137.0,2000-07-28,2395000.0,2000
for_sale,5,6,0.37,New Canaan,Connecticut,6840,5400.0,2015-05-07,3295000.0,2015
for_sale,3,2,0.21,Norwalk,Connecticut,6851,1216.0,2010-03-02,499000.0,2010
for_sale,4,5,0.25,Norwalk,Connecticut,6851,2394.0,2010-06-28,589000.0,2010
for_sale,4,3,0.22,Norwalk,Connecticut,6851,2728.0,2011-04-07,769000.0,2011
for_sale,3,2,0.5,Norwalk,Connecticut,6851,1950.0,2004-03-16,669900.0,2004
for_sale,3,2,0.2,Norwalk,Connecticut,6851,1862.0,2018-11-16,579000.0,2018
for_sale,3,2,0.15,Norwalk,Connecticut,6851,1333.0,2003-03-19,489000.0,2003
for_sale,3,2,0.56,Norwalk,Connecticut,6851,1776.0,2008-12-08,519000.0,2008
for_sale,4,4,0.51,Norwalk,Connecticut,6851,2175.0,2021-04-09,925000.0,2021
for_sale,3,2,0.1,Norwalk,Connecticut,6851,1516.0,2021-07-01,565000.0,2021
for_sale,3,2,0.6,Norwalk,Connecticut,6851,1797.0,2017-06-13,545000.0,2017
for_sale,2,3,0.61,Norwalk,Connecticut,6851,2173.0,1994-01-20,699000.0,1994
for_sale,4,3,0.31,Norwalk,Connecticut,6851,1747.0,1993-06-02,585000.0,1993
for_sale,4,2,0.57,Norwalk,Connecticut,6851,2734.0,2003-05-19,797000.0,2003
for_sale,3,2,0.41,Norwalk,Connecticut,6851,1404.0,2014-01-14,589000.0,2014
for_sale,3,2,0.19,Norwalk,Connecticut,6851,1412.0,2014-03-12,495000.0,2014
for_sale,4,2,0.5,Norwalk,Connecticut,6851,1388.0,2019-12-02,629500.0,2019
for_sale,3,2,0.23,Norwalk,Connecticut,6851,1428.0,2007-04-30,659900.0,2007
for_sale,4,4,0.5,Norwalk,Connecticut,6851,1814.0,2015-07-28,649900.0,2015
for_sale,3,2,0.27,Norwalk,Connecticut,6851,1106.0,2010-05-28,539000.0,2010
for_sale,3,2,0.18,Norwalk,Connecticut,6853,1064.0,2019-05-30,725000.0,2019
for_sale,4,4,0.32,Norwalk,Connecticut,6853,3012.0,2001-01-08,1199000.0,2001
for_sale,4,3,1.11,Norwalk,Connecticut,6853,1360.0,2020-03-20,989000.0,2020
for_sale,5,5,0.24,Norwalk,Connecticut,6853,3746.0,2012-01-23,1299000.0,2012
for_sale,5,4,0.25,Norwalk,Connecticut,6853,3130.0,2017-04-27,2395000.0,2017
for_sale,4,4,0.29,Norwalk,Connecticut,6853,2911.0,2020-01-03,1150000.0,2020
for_sale,5,5,0.29,Norwalk,Connecticut,6853,5350.0,2021-09-07,2245000.0,2021
for_sale,4,3,0.34,Norwalk,Connecticut,6853,2538.0,2013-05-22,1299000.0,2013
for_sale,4,5,0.29,Norwalk,Connecticut,6853,4500.0,2021-01-21,1975000.0,2021
for_sale,5,4,0.34,Norwalk,Connecticut,6853,3079.0,2005-09-01,1495000.0,2005
for_sale,4,3,0.23,Norwalk,Connecticut,6853,3326.0,2016-11-10,1650000.0,2016
for_sale,4,3,0.15,Norwalk,Connecticut,6853,3117.0,2014-05-09,1899000.0,2014
for_sale,4,2,0.23,Norwalk,Connecticut,6853,1630.0,2012-05-15,1295000.0,2012
for_sale,3,4,0.23,Norwalk,Connecticut,6853,3180.0,2010-07-09,2595000.0,2010
for_sale,3,3,0.23,Norwalk,Connecticut,6853,1698.0,2020-10-01,1400000.0,2020
for_sale,4,4,0.56,Norwalk,Connecticut,6853,2979.0,2019-07-03,2175000.0,2019
for_sale,4,4,0.19,Norwalk,Connecticut,6853,3402.0,2019-05-28,2300000.0,2019
for_sale,6,6,0.2,Norwalk,Connecticut,6853,6672.0,2016-07-19,3495000.0,2016
for_sale,4,3,0.18,Norwalk,Connecticut,6853,1891.0,2021-08-06,1880000.0,2021
for_sale,4,5,0.33,Norwalk,Connecticut,6853,4031.0,2006-10-24,3195000.0,2006
for_sale,4,4,0.16,Norwalk,Connecticut,6853,2962.0,2020-07-08,2695000.0,2020
for_sale,5,4,0.16,Norwalk,Connecticut,6853,4915.0,2015-05-08,3959000.0,2015
for_sale,5,6,0.2,Norwalk,Connecticut,6853,4550.0,2021-09-22,3690000.0,2021
for_sale,3,2,0.19,Norwalk,Connecticut,6854,1560.0,1993-02-01,410000.0,1993
for_sale,3,4,0.78,Norwalk,Connecticut,6854,1960.0,2016-04-08,625000.0,2016
for_sale,5,2,0.1,Norwalk,Connecticut,6854,1495.0,2015-11-25,375000.0,2015
for_sale,3,3,1.0,Norwalk,Connecticut,6854,3031.0,2019-07-02,759000.0,2019
for_sale,3,3,1.01,Norwalk,Connecticut,6854,2626.0,2013-07-26,749000.0,2013
for_sale,3,1,0.18,Norwalk,Connecticut,6854,1443.0,2003-05-19,419900.0,2003
for_sale,4,3,0.63,Norwalk,Connecticut,6854,3045.0,2010-12-03,750000.0,2010
